era,session,block_number,stash_address,controller_address,bonded_amount,num_targets,targets
63,419,1002481,16aHHHXnTYAV72qngKmEDVGXwRw8cknqgioY75BsTtMNJEg3,12hAtDZJGt4of3m2GqZcUCVAjZPALfvPwvtUTFZPQUbdX1Ud,1786115228431240,16,"14xKzzU1ZYDnzFj7FgdtDAYSMJNARjDc2gNw4XAFDgr4uXgp,1REAJ1k691g5Eqqg9gL7vvZCBG7FCCZ8zgQkZWd4va5ESih,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,14QBQABMSFBsT3pDTaEQdshq7ZLmhzKiae2weZH45pw5ErYu,16DKyH4fggEXeGwCytqM19e9NFGkgR2neZPDJ5ta8BKpPbPK,11uMPbeaEDJhUxzU4ZfWW9VQEsryP9XqFcNRfPdYda6aFWJ,121gZtuuG6sq3BZp1UKg8oRLRZvp89SAYSxXypwDJjaSRJR5,15MUBwP6dyVw5CXF9PjSSv7SdXQuDSwjX86v1kBodCSWVR7c,1RG5T6zGY4XovW75mTgpH6Bx7Y6uwwMmPToMCJSdMwdm4EW,1WG3jyNqniQMRZGQUc7QD2kVLT8hkRPGMSqAb5XYQM1UDxN,12C9U6zSSoZ6pgwR2ksFyBLgQH6v7dkqqPCRyHceoP8MJRo2,13WL2qoxU8JLMGvqbJj74gAzUfdvd2zTJdu7icSvTM4orznB,12xR6dkbJeZKN63Lv2H8YHzDRQG9uyTvc8ZprgKKqEnWKHqn,16XTzTmmWbkytkVua4PWGQa4iEVUoc2D8thXvNg5i55uaeYc,155Dmh4ySiMA5vWd8vqaEGAkK8RyWBihSMmHrDpj3DjHvX8m,14ShUZUYUR35RBZW6uVVt1zXDxmSQddkeDdXf1JkMA6P721N"
63,419,1002481,14KR2qhW4RtbmNJ6PqzMpnwDikZHjHMvjwCtb44AwoS1iDX4,14KR2qhW4RtbmNJ6PqzMpnwDikZHjHMvjwCtb44AwoS1iDX4,504687612254226,16,"16ALLQukR3zfhAC9Uzb6HPYHvQWH6hcricDnskc4XL8kvePF,16pYErtQ2n77cQjtZpKzvpqh1w1iDfdLHn65YYsX74tVbkN,14aN2MKS7sMrof8ZPbUKs7C8CpuS939ymFf1BKgEGHmHd5jw,15Q4hMef4AGNKwgK5hd7k6zWvyaK8DhfhpaCHDGxdS7buxDf,13Ei9Xuqwu971JiBAkZx92XgBzX1wpuRnwi5qx76ZueAnGko,14SRtmkZPGzaV1bKivd7T6xw15YRW53gjE5F2LVbiwChqKGx,1zugcaiwmKdWsfuubmCMBgKKMLSef2TEC3Gfvv5GxLGTKMN,1zugcakrhr3ZR7q7B8WKuaZY5BjZAU43m79xEyhNQwLTFjb,1zugcabTuN7rs1bFYb33gRemtg67i4Mvp1twW85nQKiwhwQ,1zugcajKZ8XwjWvC5QZWcrpjfnjZZ9FfxRB9f5Hy6GdXBpZ,1zugcapKRuHy2C1PceJxTvXWiq6FHEDm2xa5XSU7KYP3rJE,1zugca8p9rquswKkHtVKmzR6Z8R9PAmj8MGL1x3HArdAp1J,1zugcaebzKgKLebGSQvtxpmPGCZLFoEVu6AfqwD7W5ZKQZt,1zugcag7cJVBtVRnFxv5Qftn7xKAnR6YJ9x4x3XLgGgmNnS,1zugcawsx74AgoC4wz2dMEVFVDNo7rVuTRjZMnfNp9T49po,1zugcaaABVRXtyepKmwNR4g5iH2NtTNVBz1McZ81p91uAm8"
63,419,1002481,1no4cXzqF68mvTDYwzCBHk7whGfRHPPi6xJL9kP2zMptX2g,1no4cXzqF68mvTDYwzCBHk7whGfRHPPi6xJL9kP2zMptX2g,265659192706161,16,"1zugcakrhr3ZR7q7B8WKuaZY5BjZAU43m79xEyhNQwLTFjb,1zugcajKZ8XwjWvC5QZWcrpjfnjZZ9FfxRB9f5Hy6GdXBpZ,1zugcajGg5yDD9TEqKKzGx7iKuGWZMkRbYcyaFnaUaEkwMK,1zugcaaABVRXtyepKmwNR4g5iH2NtTNVBz1McZ81p91uAm8,1zugcapKRuHy2C1PceJxTvXWiq6FHEDm2xa5XSU7KYP3rJE,1zugcaebzKgKLebGSQvtxpmPGCZLFoEVu6AfqwD7W5ZKQZt,1zugcag7cJVBtVRnFxv5Qftn7xKAnR6YJ9x4x3XLgGgmNnS,1zugcacan4nrJ3HPBmiBgEn2XvRMbehqvmzSQXT3uLBDkh3,14cxMDpBNLsNEXWyCzked3zghzaYWXwoqGT4h12GqQXdVhmn,1zugcabTuN7rs1bFYb33gRemtg67i4Mvp1twW85nQKiwhwQ,1zugcawsx74AgoC4wz2dMEVFVDNo7rVuTRjZMnfNp9T49po,1zugcaj4mBMu7EULN4rafT5UTfBjbvqaoypZyxWa3io6qJS,1zugca8p9rquswKkHtVKmzR6Z8R9PAmj8MGL1x3HArdAp1J,1zugcabYjgfQdMLC3cAzQ8tJZMo45tMnGpivpAzpxB4CZyK,1zugcaaaDTLhG77kp7PBPpWiaUWTND9oKNcNM94StNStnuw,1zugcaiwmKdWsfuubmCMBgKKMLSef2TEC3Gfvv5GxLGTKMN"
63,419,1002481,1ejc4k75qvgeiPXoHSCXJ4qAFn8y8UNu7yQfuayvckprEQn,1ejc4k75qvgeiPXoHSCXJ4qAFn8y8UNu7yQfuayvckprEQn,43102769987133,16,"1zugcajKZ8XwjWvC5QZWcrpjfnjZZ9FfxRB9f5Hy6GdXBpZ,1zugcag7cJVBtVRnFxv5Qftn7xKAnR6YJ9x4x3XLgGgmNnS,1zugcacan4nrJ3HPBmiBgEn2XvRMbehqvmzSQXT3uLBDkh3,14cxMDpBNLsNEXWyCzked3zghzaYWXwoqGT4h12GqQXdVhmn,1zugcajGg5yDD9TEqKKzGx7iKuGWZMkRbYcyaFnaUaEkwMK,1zugcabYjgfQdMLC3cAzQ8tJZMo45tMnGpivpAzpxB4CZyK,1zugcabTuN7rs1bFYb33gRemtg67i4Mvp1twW85nQKiwhwQ,1zugcacYFxX3HveFpJVUShjfb3KyaomfVqMTFoxYuUWCdD8,1zugcaiwmKdWsfuubmCMBgKKMLSef2TEC3Gfvv5GxLGTKMN,1zugcarJnZ4ft2PiJoGg6DgmZjnKNBrcKTFrAzhGPCX6bJ5,1737bipUqNUHYjUB5HCezyYqto5ZjFiMSXNAX8fWktnD5AS,129TM37DNpyJqtRYYimSMp8aQZ8QW7Jg3b4qtSrRqjgAChQf,1zugcakrhr3ZR7q7B8WKuaZY5BjZAU43m79xEyhNQwLTFjb,1zugcaaABVRXtyepKmwNR4g5iH2NtTNVBz1McZ81p91uAm8,1zugcaebzKgKLebGSQvtxpmPGCZLFoEVu6AfqwD7W5ZKQZt,1zugcaaaDTLhG77kp7PBPpWiaUWTND9oKNcNM94StNStnuw"
63,419,1002481,135r6xwwtPZAfppTN6un5MPRASdbhRWUvP94MTz88miusQxT,13ofzh4ZywRVxTUFrrAWE6qUErppLbC1axavsoqZqouEdeVy,1040590339731733,1,"1bwZeqrfVQU69WgDg4exZoLp7abmfgP7btcMnfijCyX9zvT"
63,419,1002481,1CLyqvwtDQaz4vD92GBpa9BqjBEkp5vHyKrFr4YFohRGniX,1CLyqvwtDQaz4vD92GBpa9BqjBEkp5vHyKrFr4YFohRGniX,114764037370667,16,"1zugcajKZ8XwjWvC5QZWcrpjfnjZZ9FfxRB9f5Hy6GdXBpZ,1zugcag7cJVBtVRnFxv5Qftn7xKAnR6YJ9x4x3XLgGgmNnS,1zugcacan4nrJ3HPBmiBgEn2XvRMbehqvmzSQXT3uLBDkh3,14cxMDpBNLsNEXWyCzked3zghzaYWXwoqGT4h12GqQXdVhmn,1zugcajGg5yDD9TEqKKzGx7iKuGWZMkRbYcyaFnaUaEkwMK,1zugcabYjgfQdMLC3cAzQ8tJZMo45tMnGpivpAzpxB4CZyK,1zugcabTuN7rs1bFYb33gRemtg67i4Mvp1twW85nQKiwhwQ,1zugcacYFxX3HveFpJVUShjfb3KyaomfVqMTFoxYuUWCdD8,1zugcaiwmKdWsfuubmCMBgKKMLSef2TEC3Gfvv5GxLGTKMN,1zugcarJnZ4ft2PiJoGg6DgmZjnKNBrcKTFrAzhGPCX6bJ5,1737bipUqNUHYjUB5HCezyYqto5ZjFiMSXNAX8fWktnD5AS,129TM37DNpyJqtRYYimSMp8aQZ8QW7Jg3b4qtSrRqjgAChQf,1zugcakrhr3ZR7q7B8WKuaZY5BjZAU43m79xEyhNQwLTFjb,1zugcaaABVRXtyepKmwNR4g5iH2NtTNVBz1McZ81p91uAm8,1zugcaebzKgKLebGSQvtxpmPGCZLFoEVu6AfqwD7W5ZKQZt,1zugcaaaDTLhG77kp7PBPpWiaUWTND9oKNcNM94StNStnuw"
63,419,1002481,13bcMqsMtJYmuPViSwsNrz2Tq8con4Vnb8ULd7DUSK7wJSfG,13bcMqsMtJYmuPViSwsNrz2Tq8con4Vnb8ULd7DUSK7wJSfG,718656000000000,5,"13T9UGfntid52aHuaxX1j6uh3zTYzMPMG1Des9Cmvf7K4xfq,1vEVWfqoLErB6MhhtDijrnmnHqjhrrFA5GzXGNL2HwESQ5r,1EmFhcsr7xt4HiMc8KZz6W6QcjYSFukKGKeDZeBjSmjjpNM,13asdY4e7sWdJ4hbGW9n2rkNro1mx5YKB6WBCC9gvqKmLvNH,1HZMocNpdw6VYS1aKyrdu1V7kHpbdCvhL8VKayvzVzqTf6H"
63,419,1002481,1n9o7eNm3MpaXoVDyQinVpE81JJZddcuMD9ZZEgAK3fQKxP,1n9o7eNm3MpaXoVDyQinVpE81JJZddcuMD9ZZEgAK3fQKxP,63965400000000,6,"13Qe2MpQeYCQhFYWimxxXM6epyMy9zDRd7cguxUjMziLKkPL,15MeTQLVSPPXhLHqL7ujSiqDVmkJpf4rd97zDX9Dj1NkqkWP,15DLJZ4ceN58vEgDiQjK8JsSJuLNBqhUnQ6QCY1QNSjrQntm,13giQQe5CS4AAjkz1roun8NYUmZAQ2KYp32qTnJHLTcw4VxW,1zugcabTuN7rs1bFYb33gRemtg67i4Mvp1twW85nQKiwhwQ,14cxMDpBNLsNEXWyCzked3zghzaYWXwoqGT4h12GqQXdVhmn"
63,419,1002481,14Be9dJ7ZfHtVmJyxYy8hog6uHYtxLyJfQNY51GiWvFFDy5n,14Be9dJ7ZfHtVmJyxYy8hog6uHYtxLyJfQNY51GiWvFFDy5n,50485172156855,16,"1zugcakrhr3ZR7q7B8WKuaZY5BjZAU43m79xEyhNQwLTFjb,1zugcajGg5yDD9TEqKKzGx7iKuGWZMkRbYcyaFnaUaEkwMK,1zugcabTuN7rs1bFYb33gRemtg67i4Mvp1twW85nQKiwhwQ,1zugcaaABVRXtyepKmwNR4g5iH2NtTNVBz1McZ81p91uAm8,1zugcawsx74AgoC4wz2dMEVFVDNo7rVuTRjZMnfNp9T49po,14cxMDpBNLsNEXWyCzked3zghzaYWXwoqGT4h12GqQXdVhmn,14qurJxuGnRA4RrNPjZ3hHhCuoFcda6CkhV9wLAYhbedPQkH,1zugcag7cJVBtVRnFxv5Qftn7xKAnR6YJ9x4x3XLgGgmNnS,1zugcaebzKgKLebGSQvtxpmPGCZLFoEVu6AfqwD7W5ZKQZt,1zugcaiwmKdWsfuubmCMBgKKMLSef2TEC3Gfvv5GxLGTKMN,1zugcaaaDTLhG77kp7PBPpWiaUWTND9oKNcNM94StNStnuw,1zugca8p9rquswKkHtVKmzR6Z8R9PAmj8MGL1x3HArdAp1J,1zugcapKRuHy2C1PceJxTvXWiq6FHEDm2xa5XSU7KYP3rJE,1zugcabYjgfQdMLC3cAzQ8tJZMo45tMnGpivpAzpxB4CZyK,1zugcaj4mBMu7EULN4rafT5UTfBjbvqaoypZyxWa3io6qJS,1zugcacan4nrJ3HPBmiBgEn2XvRMbehqvmzSQXT3uLBDkh3"
63,419,1002481,15uQWV6DrstGvevEUYvux9eWpHUETYm4HKR2q83ihgAzbFKw,15uQWV6DrstGvevEUYvux9eWpHUETYm4HKR2q83ihgAzbFKw,42121363314095012,2,"15BQUqtqhmqJPyvvEH5GYyWffXWKuAgoSUHuG1UeNdb8oDNT,15tchmYRA5e1RQZs6PE2Xfq9oxfv86JQBi2yz372sXjovrd7"
63,419,1002481,13bPiY3Z72v9rRzBsNiTzwJDtetAf428oFdoCon4u3Xg4R4w,13bPiY3Z72v9rRzBsNiTzwJDtetAf428oFdoCon4u3Xg4R4w,381104376327531,16,"15qomv8YFTpHrbiJKicP4oXfxRDyG4XEHZH7jdfJScnw2xnV,14tcxHSTAiZf7M4vcLfFdGkGJFjfx6zDqds5QVyz2H24hKgG,129TM37DNpyJqtRYYimSMp8aQZ8QW7Jg3b4qtSrRqjgAChQf,14QBQABMSFBsT3pDTaEQdshq7ZLmhzKiae2weZH45pw5ErYu,11uMPbeaEDJhUxzU4ZfWW9VQEsryP9XqFcNRfPdYda6aFWJ,1zugcaebzKgKLebGSQvtxpmPGCZLFoEVu6AfqwD7W5ZKQZt,1zugcaaaDTLhG77kp7PBPpWiaUWTND9oKNcNM94StNStnuw,1zugcabTuN7rs1bFYb33gRemtg67i4Mvp1twW85nQKiwhwQ,1zugca8p9rquswKkHtVKmzR6Z8R9PAmj8MGL1x3HArdAp1J,1zugcajGg5yDD9TEqKKzGx7iKuGWZMkRbYcyaFnaUaEkwMK,1zugcakrhr3ZR7q7B8WKuaZY5BjZAU43m79xEyhNQwLTFjb,1zugcag7cJVBtVRnFxv5Qftn7xKAnR6YJ9x4x3XLgGgmNnS,1zugcawsx74AgoC4wz2dMEVFVDNo7rVuTRjZMnfNp9T49po,1zugcaj4mBMu7EULN4rafT5UTfBjbvqaoypZyxWa3io6qJS,1zugcaaABVRXtyepKmwNR4g5iH2NtTNVBz1McZ81p91uAm8,1zugcaiwmKdWsfuubmCMBgKKMLSef2TEC3Gfvv5GxLGTKMN"
63,419,1002481,165pECAmRdzC3oFF77puJD7jEeNzMDhijoYjqyseduQC7vNq,165pECAmRdzC3oFF77puJD7jEeNzMDhijoYjqyseduQC7vNq,213456571638811,16,"14ShUZUYUR35RBZW6uVVt1zXDxmSQddkeDdXf1JkMA6P721N,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,14xKzzU1ZYDnzFj7FgdtDAYSMJNARjDc2gNw4XAFDgr4uXgp,1REAJ1k691g5Eqqg9gL7vvZCBG7FCCZ8zgQkZWd4va5ESih,14j3azi9gKGx2de7ADL3dkzZXFzTTUy1t3RND21PymHRXRp6,15oKi7HoBQbwwdQc47k71q4sJJWnu5opn1pqoGx4NAEYZSHs,11uMPbeaEDJhUxzU4ZfWW9VQEsryP9XqFcNRfPdYda6aFWJ,121gZtuuG6sq3BZp1UKg8oRLRZvp89SAYSxXypwDJjaSRJR5,14QBQABMSFBsT3pDTaEQdshq7ZLmhzKiae2weZH45pw5ErYu,15MUBwP6dyVw5CXF9PjSSv7SdXQuDSwjX86v1kBodCSWVR7c,16DKyH4fggEXeGwCytqM19e9NFGkgR2neZPDJ5ta8BKpPbPK,121kyZuzZxpZf5nFkNKwBVtxz7hEiDtofesZuE3EsRheKpXu,15BQUqtqhmqJPyvvEH5GYyWffXWKuAgoSUHuG1UeNdb8oDNT,1RG5T6zGY4XovW75mTgpH6Bx7Y6uwwMmPToMCJSdMwdm4EW,1WG3jyNqniQMRZGQUc7QD2kVLT8hkRPGMSqAb5XYQM1UDxN,16FUnnZX7h11sxio9wu6DGGqD66z5vXxNLcXuSJFWFAjkaZ5"
63,419,1002481,146S5GaUfMDRVwPu2zZJwPXrEGZ7Wg9pQvYDe9e4wjdVRSL2,146S5GaUfMDRVwPu2zZJwPXrEGZ7Wg9pQvYDe9e4wjdVRSL2,652247097806470,9,"14j3azi9gKGx2de7ADL3dkzZXFzTTUy1t3RND21PymHRXRp6,16QFrtU6kDdBjxY8qEKz5EEfuDkHxqG8pix3wSGKQzRcuWHo,14qurJxuGnRA4RrNPjZ3hHhCuoFcda6CkhV9wLAYhbedPQkH,1dGsgLgFez7gt5WjX2FYzNCJtaCjGG6W9dA42d9cHngDYGg,14cxMDpBNLsNEXWyCzked3zghzaYWXwoqGT4h12GqQXdVhmn,1zugcabTuN7rs1bFYb33gRemtg67i4Mvp1twW85nQKiwhwQ,1zugcapKRuHy2C1PceJxTvXWiq6FHEDm2xa5XSU7KYP3rJE,1k3BnDokEUazQLdMrnJyhJtBUHqNLwB7WjhaDBv9QL7sp2Q,1HZMocNpdw6VYS1aKyrdu1V7kHpbdCvhL8VKayvzVzqTf6H"
63,419,1002481,14rui9DZ5a6NUBaUf7hNAT33kD8ZMDJJGjhatzM38esus9ih,14rui9DZ5a6NUBaUf7hNAT33kD8ZMDJJGjhatzM38esus9ih,18049816385498,15,"12YP2b7L7gcHabZqE7vJMyF9eSZA9W68gnvb8BzTYx4MUxRo,134Bw4gHcAaHBYx6JVK91b1CeC9yWseVdZqyttpaN5zBHn43,13uW7auWPX9WAtqwkBx7yagb78PLcv8FAcPZEVCovbXoNJK4,14AkAFBzukRhAFh1wyko1ZoNWnUyq7bY1XbjeTeCHimCzPU1,12CN2fCWC43fPXMLia1PCTsvE491KZ1KKzG2ExvACPY6puV9,1342iFZNrBfCP9VWxqt5p39LiHp2ynyq85Ww9K7R8w6BURps,13giQQe5CS4AAjkz1roun8NYUmZAQ2KYp32qTnJHLTcw4VxW,12Z3Bhjn42TPXy5re2CiYz1fqMd21i2XyBLmbekbjLXrqVBV,12ud6X3HTfWmV6rYZxiFo6f6QEDc1FF74k91vF76AmCDMT4j,121gZtuuG6sq3BZp1UKg8oRLRZvp89SAYSxXypwDJjaSRJR5,15oKi7HoBQbwwdQc47k71q4sJJWnu5opn1pqoGx4NAEYZSHs,11uMPbeaEDJhUxzU4ZfWW9VQEsryP9XqFcNRfPdYda6aFWJ,15qomv8YFTpHrbiJKicP4oXfxRDyG4XEHZH7jdfJScnw2xnV,16DKyH4fggEXeGwCytqM19e9NFGkgR2neZPDJ5ta8BKpPbPK,14QBQABMSFBsT3pDTaEQdshq7ZLmhzKiae2weZH45pw5ErYu"
63,419,1002481,1NsV2ZkYu2FWaYpHc8X8ge1Lkrx3NC6QhWc8yDRXo3A2Nps,1NsV2ZkYu2FWaYpHc8X8ge1Lkrx3NC6QhWc8yDRXo3A2Nps,156418317988448,16,"15qomv8YFTpHrbiJKicP4oXfxRDyG4XEHZH7jdfJScnw2xnV,129TM37DNpyJqtRYYimSMp8aQZ8QW7Jg3b4qtSrRqjgAChQf,14QBQABMSFBsT3pDTaEQdshq7ZLmhzKiae2weZH45pw5ErYu,11uMPbeaEDJhUxzU4ZfWW9VQEsryP9XqFcNRfPdYda6aFWJ,1zugcaebzKgKLebGSQvtxpmPGCZLFoEVu6AfqwD7W5ZKQZt,1zugcaaaDTLhG77kp7PBPpWiaUWTND9oKNcNM94StNStnuw,1zugcabTuN7rs1bFYb33gRemtg67i4Mvp1twW85nQKiwhwQ,1zugca8p9rquswKkHtVKmzR6Z8R9PAmj8MGL1x3HArdAp1J,1zugcajGg5yDD9TEqKKzGx7iKuGWZMkRbYcyaFnaUaEkwMK,1zugcakrhr3ZR7q7B8WKuaZY5BjZAU43m79xEyhNQwLTFjb,1zugcag7cJVBtVRnFxv5Qftn7xKAnR6YJ9x4x3XLgGgmNnS,1zugcawsx74AgoC4wz2dMEVFVDNo7rVuTRjZMnfNp9T49po,1zugcaj4mBMu7EULN4rafT5UTfBjbvqaoypZyxWa3io6qJS,1zugcaaABVRXtyepKmwNR4g5iH2NtTNVBz1McZ81p91uAm8,1zugcaiwmKdWsfuubmCMBgKKMLSef2TEC3Gfvv5GxLGTKMN,14cxMDpBNLsNEXWyCzked3zghzaYWXwoqGT4h12GqQXdVhmn"
63,419,1002481,16fojvFJyNexaL6YxCXqmaA5fvQvhx4P4dthZLxEVBjQaVqn,16fojvFJyNexaL6YxCXqmaA5fvQvhx4P4dthZLxEVBjQaVqn,100225352340877,16,"1zugcacan4nrJ3HPBmiBgEn2XvRMbehqvmzSQXT3uLBDkh3,14cxMDpBNLsNEXWyCzked3zghzaYWXwoqGT4h12GqQXdVhmn,1zugcaiwmKdWsfuubmCMBgKKMLSef2TEC3Gfvv5GxLGTKMN,1zugcakrhr3ZR7q7B8WKuaZY5BjZAU43m79xEyhNQwLTFjb,1zugcaaaDTLhG77kp7PBPpWiaUWTND9oKNcNM94StNStnuw,1zugcapKRuHy2C1PceJxTvXWiq6FHEDm2xa5XSU7KYP3rJE,14qurJxuGnRA4RrNPjZ3hHhCuoFcda6CkhV9wLAYhbedPQkH,13ond4N8gejhNeYFxAiCtDymHvgsyQMW3L2kvKMEPtmvi3Cu,1zugcajKZ8XwjWvC5QZWcrpjfnjZZ9FfxRB9f5Hy6GdXBpZ,1zugcag7cJVBtVRnFxv5Qftn7xKAnR6YJ9x4x3XLgGgmNnS,1zugcajGg5yDD9TEqKKzGx7iKuGWZMkRbYcyaFnaUaEkwMK,1zugcabYjgfQdMLC3cAzQ8tJZMo45tMnGpivpAzpxB4CZyK,1zugcabTuN7rs1bFYb33gRemtg67i4Mvp1twW85nQKiwhwQ,1zugcacYFxX3HveFpJVUShjfb3KyaomfVqMTFoxYuUWCdD8,1zugcarJnZ4ft2PiJoGg6DgmZjnKNBrcKTFrAzhGPCX6bJ5,1737bipUqNUHYjUB5HCezyYqto5ZjFiMSXNAX8fWktnD5AS"
63,419,1002481,145nHxFVP3UvZEHbem57cmEcst9ujvwQws4dy1kai2PJNbM6,145nHxFVP3UvZEHbem57cmEcst9ujvwQws4dy1kai2PJNbM6,459716930159192,16,"15MUBwP6dyVw5CXF9PjSSv7SdXQuDSwjX86v1kBodCSWVR7c,1ufRSF5gx9Q8hrYoj7KwpzQzDNqLJdbKrFwC6okxa5gtBRd,1HZMocNpdw6VYS1aKyrdu1V7kHpbdCvhL8VKayvzVzqTf6H,1zugcabYjgfQdMLC3cAzQ8tJZMo45tMnGpivpAzpxB4CZyK,16QFrtU6kDdBjxY8qEKz5EEfuDkHxqG8pix3wSGKQzRcuWHo,1e9qLjvmeKQMYz2yAR1cmg81DM3hyDXJSBkaJ8zFigYwh86,12Z3Bhjn42TPXy5re2CiYz1fqMd21i2XyBLmbekbjLXrqVBV,1zugcaj4mBMu7EULN4rafT5UTfBjbvqaoypZyxWa3io6qJS,15KDFYfFjdqhp3MDFEtHuyu9kLpXbT7k1zjx78MphViFdCaU,14tcxHSTAiZf7M4vcLfFdGkGJFjfx6zDqds5QVyz2H24hKgG,155Dmh4ySiMA5vWd8vqaEGAkK8RyWBihSMmHrDpj3DjHvX8m,1342iFZNrBfCP9VWxqt5p39LiHp2ynyq85Ww9K7R8w6BURps,12CN2fCWC43fPXMLia1PCTsvE491KZ1KKzG2ExvACPY6puV9,12ud6X3HTfWmV6rYZxiFo6f6QEDc1FF74k91vF76AmCDMT4j,14xKzzU1ZYDnzFj7FgdtDAYSMJNARjDc2gNw4XAFDgr4uXgp,1zugcabTuN7rs1bFYb33gRemtg67i4Mvp1twW85nQKiwhwQ"
63,419,1002481,1PC21BY9JSFzgoWTJAA2XWYGn33t7ZJQ1ann3dSSCe6b8yK,1PC21BY9JSFzgoWTJAA2XWYGn33t7ZJQ1ann3dSSCe6b8yK,351578791794092,14,"1zugcajKZ8XwjWvC5QZWcrpjfnjZZ9FfxRB9f5Hy6GdXBpZ,1zugcaebzKgKLebGSQvtxpmPGCZLFoEVu6AfqwD7W5ZKQZt,1zugca8p9rquswKkHtVKmzR6Z8R9PAmj8MGL1x3HArdAp1J,1zugcabYjgfQdMLC3cAzQ8tJZMo45tMnGpivpAzpxB4CZyK,1zugcaaaDTLhG77kp7PBPpWiaUWTND9oKNcNM94StNStnuw,1zugcapKRuHy2C1PceJxTvXWiq6FHEDm2xa5XSU7KYP3rJE,12C9U6zSSoZ6pgwR2ksFyBLgQH6v7dkqqPCRyHceoP8MJRo2,13WL2qoxU8JLMGvqbJj74gAzUfdvd2zTJdu7icSvTM4orznB,12xR6dkbJeZKN63Lv2H8YHzDRQG9uyTvc8ZprgKKqEnWKHqn,16XTzTmmWbkytkVua4PWGQa4iEVUoc2D8thXvNg5i55uaeYc,155Dmh4ySiMA5vWd8vqaEGAkK8RyWBihSMmHrDpj3DjHvX8m,162pza1BTexTLwMJwvYYQqH7zoDx9jABW1aEEqVDAckHKjHx,1e9qLjvmeKQMYz2yAR1cmg81DM3hyDXJSBkaJ8zFigYwh86,1CaJVhASzfgWsWTFezH47mruKJzcB2dPSZNYE3gGAaGpqoz"
63,419,1002481,14Sm6d3YtC2GUKAeQzQBWgo8dGe5jFMoK135zRJ7dX3caYdA,14Sm6d3YtC2GUKAeQzQBWgo8dGe5jFMoK135zRJ7dX3caYdA,422773324319219,16,"1zugcabTuN7rs1bFYb33gRemtg67i4Mvp1twW85nQKiwhwQ,1zugcawsx74AgoC4wz2dMEVFVDNo7rVuTRjZMnfNp9T49po,1zugcaj4mBMu7EULN4rafT5UTfBjbvqaoypZyxWa3io6qJS,1zugca8p9rquswKkHtVKmzR6Z8R9PAmj8MGL1x3HArdAp1J,1zugcabYjgfQdMLC3cAzQ8tJZMo45tMnGpivpAzpxB4CZyK,1zugcaaaDTLhG77kp7PBPpWiaUWTND9oKNcNM94StNStnuw,1zugcaiwmKdWsfuubmCMBgKKMLSef2TEC3Gfvv5GxLGTKMN,1zugcavYA9yCuYwiEYeMHNJm9gXznYjNfXQjZsZukF1Mpow,1zugcacYFxX3HveFpJVUShjfb3KyaomfVqMTFoxYuUWCdD8,1zugcarJnZ4ft2PiJoGg6DgmZjnKNBrcKTFrAzhGPCX6bJ5,1zugcavJYzi2KErZy9CMbLANhfrFwMESgPz9q29eUCR5gTW,1zugcagg7BHZzexiKiHPedkdVNv5GYwE21MLpuP3cjpcwCT,1zugcaxRrQDr7ktb6SpjVMkywys2ysoZWBfUfs9CDPwFVHC,1zugcaxcGLmRb6wFpftx99sYRSQihqq6KLTThimEkYsaSoq,1zugcaijqkP5yUpK9rKjKVKbkk6woUcnmH7XgMFMftfBhXq,1zugcagDxgkJtPQ4cMReSwXUbhQPGgtDEmFdHaaoHAhkKhU"
63,419,1002481,13eMUje5BR22pyWr77FHkuUNSFtWjVf9CPMpVW2RA6u941JK,138xZ6VU7NuViArRKU8BLsVrPNLKZUDdrb98oo3RdJ3wmBvM,29552259072980,1,"14tcxHSTAiZf7M4vcLfFdGkGJFjfx6zDqds5QVyz2H24hKgG"
63,419,1002481,14Veky8svSfNbJyCtkhtRXDp3jB2hvmEtkdQpDjmJoV84Ngj,14Veky8svSfNbJyCtkhtRXDp3jB2hvmEtkdQpDjmJoV84Ngj,20000000000000,3,"15Sf82YbMQjtpgnExXFxzrwTsAXJKHVU9tzQV6WizAPo1dfL,165JpxmCRi28GwbFAjjrD74FTfGdLfHi1LUGMaYLjziDvi4r,1WG3jyNqniQMRZGQUc7QD2kVLT8hkRPGMSqAb5XYQM1UDxN"
